name,balance,num_cards,marital_status,tertiary_educated,success
Nerris Stallman,-108994,7,married,true,false
David Pixi,-165524,0,single,false,true
Peter Ali,-191611,20,single,true,false
William Field,-31349,19,single,true,false
Annie Field,-143745,3,single,true,true
Paul Wesley,-189419,5,divorced,false,false
Ali Olsen,-54127,17,married,true,true
Daniel Field,-196715,16,single,true,false
Clive Lister,-268031,5,married,true,true
William Wesley,-153974,16,married,true,false
Clive Robertson,-61911,19,married,false,false
Richard Robertson,-92626,11,married,false,false
Clive Ali,-194144,5,married,true,true
Daniel Stallman,-129005,3,single,false,false
William Field,-23272,18,single,true,true
Richard Lister,-106282,13,single,false,false
Richard Hally,-43544,2,single,true,true
John Wesley,-210895,14,divorced,true,true
Thomas George,-108422,17,married,false,true
Thomas Wesley,-171082,0,married,false,true
Nerris Wesley,-202202,5,married,true,true
Daniel Harold,-7160,17,divorced,false,false
Nerris Field,-18566,19,single,false,false
Thomas Field,-251062,6,divorced,true,false
Franklin Pixi,-136798,17,single,true,false
Ali Ornstein,-68277,3,single,true,false
Richard Lister,-282517,8,single,false,false
David Robertson,-21916,0,single,true,true
Annie Hardy,-190913,10,married,true,true
Franklin Ornstein,-36569,4,married,true,true
John Robertson,-260423,14,divorced,true,true
Richard Wesley,-29616,3,single,true,true
Nerris Ali,-250489,17,married,false,true
Sonny Ousterhout,-228515,6,married,false,true
David Harold,-240564,11,married,false,false
Zeb Hally,-137983,19,married,false,true
Annie Stallman,-223745,9,single,true,true
Franklin Harold,-339003,4,divorced,false,true
John Field,-254205,7,divorced,true,true
Nerris Pixi,-96378,7,divorced,false,true
Paul Stallman,-70474,13,divorced,true,true
Paul Ornstein,-311468,16,single,true,true
William Ornstein,-159083,8,divorced,false,true
Daniel Hally,-205164,20,divorced,true,true
Sonny Hally,-116814,15,divorced,true,false
James Stallman,-218059,12,married,false,true
Thomas Harold,-117085,15,single,false,true
William Levy,-166619,9,married,true,false
David Robertson,-159351,10,divorced,true,true
David Hardy,-130603,8,married,false,false
Maryam Levy,-319106,18,married,false,false
William Hally,-271001,12,married,false,false
Daniel Harold,-102532,16,married,false,false
Franklin George,-192903,18,divorced,true,true
David Wesley,-129525,3,divorced,true,true
Ali Ali,-27477,18,married,true,false
Clive Ali,-179885,4,married,false,true
David George,-283306,11,married,true,true
William Clarke,-219148,5,single,true,true
James Ousterhout,-168587,18,married,false,false
Ali Ousterhout,-15872,7,married,true,true
Ali Stallman,-228945,14,married,false,true
Zach Ali,-26265,2,married,false,false
William Robertson,-119905,5,divorced,false,true
Bob Pixi,-78505,17,single,false,true
John Robertson,-203165,20,divorced,false,true
Peter Hally,-52398,17,divorced,true,false
Thomas Ornstein,-135341,17,married,true,false
Maryam Lister,-185062,11,divorced,false,false
David Hally,-130486,0,divorced,false,false
Bob Olsen,-315520,3,married,false,false
Daniel Ornstein,-85978,18,divorced,true,true
Richard Robertson,-122323,2,single,false,false
William Ali,-272112,4,single,false,false
Zeb Levy,-210708,13,married,false,false
Zeb Clarke,-12239,17,married,false,true
Zeb Ali,-322376,18,divorced,true,true
Paul Wesley,-165898,1,divorced,true,true
Peter George,-98661,14,single,false,true
Maryam Ousterhout,-300366,1,divorced,false,false
William Hally,-194351,7,divorced,true,true
Richard Robertson,-64981,9,married,false,false
Franklin Clarke,-267812,16,divorced,false,true
Franklin Harold,-104449,14,single,false,false
Bob Ali,-229281,11,single,false,false
Sonny Hardy,-124548,4,divorced,false,true
Clive Ornstein,-315717,15,divorced,true,false
Peter Lister,-316480,1,divorced,false,false
Sonny Ornstein,-176081,19,single,true,true
Thomas Field,-218387,16,divorced,true,true
Nerris Olsen,-177211,13,single,false,false
Paul Wesley,-67596,17,divorced,true,true
John Pixi,-88767,20,married,false,false
Franklin Levy,-12093,18,married,false,false
Daniel Harold,-146709,15,divorced,true,false
Zeb Pixi,-256355,2,married,false,true
Franklin Harold,-164074,13,married,true,false
Thomas Ali,-55721,5,single,false,false
Clive Wesley,-222157,15,single,true,true
Zach Olsen,-304504,6,married,false,true
William Pixi,-260560,1,single,true,true
Peter Ornstein,-6369,16,single,false,false
Clive Olsen,-195343,14,married,true,true
John Field,-342223,11,divorced,false,false
Maryam Pixi,-87896,16,single,false,true
Clive Ali,-193713,20,divorced,false,false
Paul Ornstein,-154255,6,married,false,false
Sonny Levy,-108037,6,single,false,false
Annie Lister,-109078,6,divorced,true,false
Clive Field,-109052,12,married,true,true
Franklin Levy,-183390,18,married,true,false
Richard Levy,-116556,2,divorced,false,true
David Hally,-261047,15,married,true,true
Zeb Field,-277650,4,single,true,false
Maryam Lister,-223680,12,married,false,true
Bob Ali,-59269,17,single,true,false
Thomas Lister,-83075,6,married,false,false
James Pixi,-173163,1,married,false,true
Sonny George,-163771,4,single,true,false
William Levy,-103631,19,single,true,true
Maryam Harold,-136843,13,single,true,false
Daniel Harold,-8914,11,married,true,false
Paul Olsen,-241126,11,married,false,true
Peter Field,-128103,10,married,false,true
Nerris Field,-18983,18,married,false,true
Nerris Ousterhout,-203083,19,single,true,true
Paul Field,-168752,19,divorced,false,false
Nerris Pixi,-102237,19,divorced,false,false
Sonny Harold,-252755,0,divorced,true,true
Thomas Ousterhout,-281711,2,married,true,true
Franklin Field,-227497,5,single,false,false
Annie Ornstein,-93795,8,divorced,false,true
David Harold,-43295,2,married,true,true
David Ousterhout,-161152,0,married,true,true
Paul Lister,-21111,14,single,false,true
Daniel Ousterhout,-63016,17,single,true,false
Richard Lister,-50303,10,married,false,true
Richard Harold,-331695,4,married,false,false
Annie George,-85868,3,divorced,true,true
Franklin Pixi,-42940,3,married,true,true
Bob Stallman,-130634,19,single,true,false
Sonny Pixi,-22187,0,divorced,false,false
Paul Lister,-33960,10,married,true,false
William Levy,-19282,11,single,true,false
Nerris Olsen,-220346,15,divorced,false,true
Franklin Lister,-227796,18,married,true,true
Zach Field,-47713,19,married,false,false
Franklin Clarke,-281548,20,divorced,false,false
Richard Wesley,-169327,7,married,true,false
Annie Harold,-286512,11,divorced,true,false
Paul Robertson,-72737,19,divorced,true,true
Zach Stallman,-194222,11,single,true,false
John Hardy,-114544,15,single,false,false
Maryam Hardy,-128694,2,single,true,false
Daniel Pixi,-232247,1,single,false,true
William Robertson,-307092,0,divorced,false,false
Thomas Field,-161801,17,divorced,true,true
John George,-280088,2,married,false,false
Paul Field,-89513,2,divorced,true,false
Paul Clarke,-191361,20,divorced,true,true
David Olsen,-85010,8,single,false,false
Franklin Lister,-127488,0,married,true,false
William Field,-202865,8,divorced,true,false
Peter Robertson,-149581,16,married,false,false
James Olsen,-32682,19,divorced,false,true
Zeb Harold,-83109,14,married,false,true
Bob Stallman,-227720,11,divorced,true,false
Zach Field,-190021,7,divorced,true,false
James Wesley,-178393,18,single,true,true
Zeb Pixi,-212588,7,divorced,true,true
Sonny Levy,-117408,4,married,true,false
Franklin Hally,-12087,3,divorced,true,false
Bob Hally,-297182,20,divorced,false,false
John Stallman,-342129,1,married,false,false
Richard Hardy,-134572,15,married,false,true
Richard Clarke,-204080,0,single,false,false
Ali Olsen,-237325,3,divorced,false,false
Paul Ousterhout,-194798,18,divorced,true,true
Thomas Lister,-271331,15,divorced,false,false
Ali Lister,-57953,0,married,false,true
Nerris Ousterhout,-176030,8,single,true,true
Maryam Clarke,-332828,16,single,true,false
Nerris Hally,-165847,10,divorced,true,false
Richard Stallman,-210557,19,single,true,true
Ali Clarke,-272325,20,single,true,true
Zeb Wesley,-25757,10,divorced,false,false
Franklin Pixi,-142278,13,single,false,false
Zeb George,-220428,16,married,true,false
Bob Hally,-159157,17,divorced,false,true
Richard Ali,-275654,1,single,true,true
Sonny Hardy,-115296,13,single,true,true
Richard Field,-298059,18,single,false,true
Clive Lister,-170429,8,divorced,true,false
Zeb Lister,-185221,19,divorced,false,false
Thomas Ali,-328082,16,married,true,false
Daniel Harold,-204379,14,divorced,true,true
Annie Levy,-338569,1,married,false,true
Nerris Ali,-43615,15,single,true,true
Peter Lister,-17299,16,divorced,false,true
Daniel Hardy,-168486,15,married,false,false
Zach Hally,-80516,5,divorced,true,false
Zeb Hardy,-198774,19,divorced,true,true
Paul Field,-99949,17,married,false,false
Maryam Stallman,-124774,7,single,true,true
David Robertson,-246818,3,divorced,false,false
David Ornstein,-31172,8,divorced,true,false
Annie Field,-307611,1,divorced,false,false
Daniel Wesley,-321793,17,married,false,true
William Harold,-281563,5,single,true,false
Annie Robertson,-95794,8,married,false,true
Daniel Hally,-93776,7,married,false,false
David Lister,-122878,9,married,true,false
Thomas Field,-252794,2,single,true,true
Ali Ousterhout,-114912,1,single,false,true
Peter Levy,-344080,7,married,false,true
Annie Stallman,-21233,17,married,false,false
Nerris Pixi,-212087,8,married,true,false
Richard Hally,-36146,10,married,true,true
Bob Stallman,-87848,2,divorced,false,false
Paul Levy,-59457,16,married,true,true
Thomas Hally,-297383,7,divorced,true,false
James Ali,-111177,10,divorced,false,true
Daniel Pixi,-117706,19,divorced,true,true
Paul Hardy,-285161,9,married,true,false
Bob Robertson,-183363,3,single,true,false
Annie Ali,-137309,6,married,false,true
Daniel Ali,-187627,6,divorced,false,true
Nerris Field,-118167,15,married,false,true
James Clarke,-21688,0,married,false,false
Clive George,-145939,15,divorced,true,false
Bob Stallman,-110814,19,divorced,false,false
Bob Olsen,-57895,17,divorced,true,false
Bob Harold,-204611,10,married,false,true
Annie Ornstein,-188399,5,divorced,true,false
David Ali,-348070,14,married,true,true
James Ali,-268901,9,divorced,true,true
David Stallman,-279196,19,married,true,true
Ali Clarke,-333474,16,divorced,true,true
John Lister,-150159,0,divorced,false,false
Clive Ornstein,-104991,13,divorced,true,false
Paul Hally,-48731,0,divorced,false,true
Zeb Ali,-28202,1,divorced,true,false
Clive Hardy,-191482,3,married,false,true
Zeb Ousterhout,-150550,6,single,false,false
Zach Wesley,-8539,11,divorced,true,true
Zeb George,-136990,12,single,true,true
Peter Pixi,-329739,3,divorced,true,false
Maryam Ali,-326849,20,married,true,false
Bob Clarke,-4129,8,divorced,true,false
Bob Hally,-144240,7,divorced,true,false
Daniel Olsen,-202091,11,divorced,false,false
Peter Ali,-349000,0,divorced,true,true
Zeb Ali,-197928,10,married,false,false
Zach Lister,-284924,16,single,false,false
Richard Levy,-274575,19,divorced,false,false
Zach Field,-188385,19,married,false,true
Zeb Ornstein,-272127,10,married,false,false
Daniel Olsen,-142659,6,single,true,true
Annie Harold,-210825,1,single,true,true
Bob Olsen,-326940,13,single,false,false
Franklin Ali,-90523,12,married,false,false
James Robertson,-117672,11,divorced,true,true
Peter Wesley,-288424,14,married,false,false
Clive Levy,-266271,16,divorced,true,false
Peter Hally,-347338,17,divorced,false,false
Peter Ornstein,-320416,20,divorced,false,false
David George,-186264,16,single,true,false
William Pixi,-325860,10,single,false,false
Thomas Ousterhout,-131122,10,single,true,true
James Pixi,-326757,9,divorced,false,false
Clive Robertson,-81146,0,single,false,true
Franklin Lister,-260877,18,divorced,false,true
Nerris Wesley,-184231,9,married,true,true
Ali Hardy,-14028,19,single,false,true
Peter Robertson,-7743,17,divorced,true,false
James Wesley,-26551,8,single,false,false
Zeb Lister,-54869,3,single,false,true
Thomas Pixi,-263430,5,divorced,true,false
Zach Ali,-317540,2,single,true,false
Richard Ali,-124328,17,single,false,true
Bob Hardy,-86462,13,divorced,true,false
John Hardy,-217696,20,single,true,false
David Hardy,-3229,13,divorced,false,true
Annie Pixi,-156765,15,single,true,true
William Hardy,-298940,11,single,true,false
Clive Field,-253515,10,single,false,false
Sonny Harold,-282801,16,divorced,true,true
Franklin Wesley,-200896,20,single,false,true
Ali Stallman,-202760,9,married,false,false
Franklin Robertson,-297936,16,divorced,false,false
Daniel Stallman,-194460,2,single,false,true
Maryam Wesley,-70130,3,married,false,true
Clive Lister,-77116,11,married,false,true
Maryam Olsen,-226442,19,married,true,true
Bob Levy,-124250,11,divorced,false,false
William Hally,-301820,4,married,false,false
Thomas Hally,-72620,11,married,true,true
Zach Robertson,-19669,19,divorced,true,false
Bob Pixi,-60678,2,single,false,true
Clive Ousterhout,-324573,6,single,true,true
David Wesley,-172463,14,married,true,true
Annie Ali,-35264,18,married,false,true
Clive Lister,-168558,5,single,false,true
Thomas Clarke,-172175,11,single,true,false
William Wesley,-241348,18,single,true,true
Peter Field,-117580,19,married,true,true
Sonny Ousterhout,-162384,17,married,true,true
Annie Wesley,-176213,12,single,false,false
Bob Stallman,-323627,15,divorced,true,false
John Field,-134209,3,divorced,false,true
Peter Ali,-3313,12,single,true,true
Thomas Wesley,-300792,12,married,true,false
James Olsen,-124132,4,married,false,true
Sonny Ousterhout,-133656,15,divorced,true,false
Richard Robertson,-248808,12,divorced,true,true
William Hardy,-93356,10,divorced,true,true
David Lister,-59085,14,single,true,true
Sonny Levy,-110441,17,single,true,false
Richard Field,-309497,9,married,false,true
Bob Stallman,-85718,7,married,true,true
Franklin Hally,-83916,19,single,true,false
Bob Field,-329794,10,divorced,true,true
Richard Ali,-127017,13,divorced,false,true
Daniel Lister,-325286,1,single,false,true
Sonny Olsen,-1686,15,divorced,false,true
Zeb Robertson,-221175,18,single,false,true
Sonny Lister,-62769,15,married,false,true
James Lister,-84063,18,married,false,false
Paul Wesley,-335767,13,married,false,true
James Ousterhout,-1105,13,married,true,true
Clive Hardy,-241836,9,single,false,true
Clive Hally,-160470,16,married,true,false
John Pixi,-220784,14,single,true,false
Nerris Hally,-165572,15,divorced,false,false
Ali Field,-324612,9,married,false,true
Nerris Ali,-180406,4,married,true,false
Franklin Ali,-200545,17,divorced,true,true
Maryam Hardy,-339253,3,married,true,false
Richard Ali,-250744,12,single,false,false
Paul Pixi,-178464,10,divorced,false,false
Ali George,-6320,3,single,true,false
Franklin Field,-2032,2,divorced,true,true
Bob Clarke,-94148,9,divorced,true,false
Zeb Ornstein,-81901,15,single,true,false
Maryam Lister,-13960,3,divorced,false,true
Nerris Ali,-229948,10,single,false,false
Nerris Field,-316651,17,single,false,true
Maryam Levy,-327256,9,married,true,false
Annie Lister,-272642,15,married,true,false
Sonny Harold,-283370,9,married,false,false
Richard Harold,-116932,1,single,false,true
Maryam Clarke,-21978,1,divorced,true,false
Paul Ousterhout,-155037,15,single,true,false
Richard Wesley,-112212,16,single,true,true
Paul Robertson,-277008,1,divorced,true,false
Peter Stallman,-70845,16,married,true,true
Ali Wesley,-146869,1,single,false,true
John Ali,-132719,16,divorced,false,true
John Harold,-198882,14,divorced,true,true
Daniel Ousterhout,-54034,6,single,false,true
Maryam Ousterhout,-49631,16,single,true,true
William Hardy,-194221,12,single,true,false
Nerris Robertson,-336593,20,single,true,false
David Stallman,-7558,14,single,false,false
Nerris Wesley,-96567,5,single,true,false
Nerris Field,-247225,13,divorced,true,true
Maryam Pixi,-345684,6,married,true,true
